row_id,country,is_urban,age,female,married,religion,relationship_to_hh_head,education_level,can_add,num_times_borrowed_last_year,can_use_internet,phone_ownership,dinero_en_banco,fecha_ultimo_trabajo
237,C,FALSO,40,VERDADERO,FALSO,P,Head,3,VERDADERO,1,FALSO,2,1115,28/8/2008
238,A,FALSO,29,VERDADERO,VERDADERO,Q,Spouse,1,VERDADERO,1,FALSO,0,1166,1/6/2006
239,F,VERDADERO,30,VERDADERO,VERDADERO,X,Head,0,VERDADERO,1,VERDADERO,2,751,3/2/2001
240,I,VERDADERO,50,FALSO,VERDADERO,Q,Head,6,VERDADERO,0,FALSO,0,1214,27/10/2001
241,A,FALSO,21,VERDADERO,VERDADERO,P,Son/Daughter,5,VERDADERO,0,FALSO,1,1144,13/9/2008
242,A,FALSO,66,FALSO,VERDADERO,Q,Head,0,VERDADERO,0,FALSO,1,579,25/12/2001
243,A,FALSO,42,VERDADERO,VERDADERO,Q,Father/Mother,2,VERDADERO,1,FALSO,0,995,28/2/2004
244,J,FALSO,24,VERDADERO,VERDADERO,X,Spouse,1,VERDADERO,2,FALSO,2,214,16/2/2004
245,F,FALSO,25,VERDADERO,VERDADERO,X,Head,2,VERDADERO,1,FALSO,2,1253,13/12/2015
246,A,FALSO,28,VERDADERO,VERDADERO,Q,Son/Daughter,5,VERDADERO,1,FALSO,2,215,15/9/2014
247,C,FALSO,73,FALSO,VERDADERO,P,Head,5,VERDADERO,0,FALSO,2,238,17/5/2009
248,J,FALSO,67,VERDADERO,FALSO,X,Head,5,VERDADERO,2,FALSO,2,513,5/9/2003
249,I,FALSO,40,FALSO,VERDADERO,Q,Head,3,VERDADERO,0,FALSO,2,1331,13/11/2020
250,D,FALSO,37,FALSO,VERDADERO,X,Head,6,VERDADERO,0,FALSO,2,1206,20/2/2010
251,A,VERDADERO,19,VERDADERO,FALSO,Q,Son/Daughter,6,VERDADERO,0,VERDADERO,2,839,1/4/2010
252,F,VERDADERO,33,FALSO,FALSO,Q,Head,6,VERDADERO,0,FALSO,2,572,6/1/2004
253,J,FALSO,35,FALSO,VERDADERO,X,Head,2,VERDADERO,1,FALSO,2,264,7/5/2007
254,I,FALSO,30,VERDADERO,VERDADERO,Q,Spouse,3,VERDADERO,1,FALSO,2,1344,27/1/2006
255,F,VERDADERO,42,FALSO,FALSO,Q,Head,5,VERDADERO,0,FALSO,2,79,18/6/2008
256,F,VERDADERO,30,VERDADERO,VERDADERO,Q,Spouse,1,VERDADERO,0,FALSO,2,706,20/4/2000
257,D,FALSO,19,VERDADERO,VERDADERO,X,Sister/Brother,3,VERDADERO,0,FALSO,1,1282,24/12/2015
258,I,FALSO,33,VERDADERO,VERDADERO,Q,Spouse,6,VERDADERO,0,FALSO,2,566,5/9/2017
259,I,FALSO,25,VERDADERO,VERDADERO,Q,Spouse,4,VERDADERO,0,FALSO,2,989,6/4/2010
260,D,VERDADERO,48,FALSO,VERDADERO,Q,Head,5,VERDADERO,0,FALSO,2,304,22/8/2013
261,D,VERDADERO,65,VERDADERO,FALSO,Q,Head,5,VERDADERO,1,VERDADERO,2,415,26/4/2020
262,C,VERDADERO,60,FALSO,VERDADERO,P,Head,0,VERDADERO,0,FALSO,2,153,23/2/2002
263,D,FALSO,52,VERDADERO,VERDADERO,Q,Head,4,VERDADERO,1,FALSO,2,786,22/12/2007
264,J,FALSO,66,VERDADERO,FALSO,X,Head,1,VERDADERO,0,FALSO,2,1438,6/4/2016
265,G,FALSO,58,VERDADERO,FALSO,X,Head,5,VERDADERO,3,FALSO,2,1047,14/3/2018
266,G,FALSO,48,VERDADERO,VERDADERO,N,Head,1,VERDADERO,0,FALSO,0,826,5/7/2010
267,G,VERDADERO,26,VERDADERO,VERDADERO,X,Spouse,1,VERDADERO,2,FALSO,2,218,20/11/2008
268,D,VERDADERO,56,VERDADERO,FALSO,X,Head,3,VERDADERO,3,FALSO,2,769,25/10/2017
269,I,FALSO,34,VERDADERO,VERDADERO,Q,Spouse,1,VERDADERO,0,FALSO,0,764,28/10/2016
270,A,VERDADERO,40,FALSO,VERDADERO,Q,Head,5,VERDADERO,0,FALSO,0,881,21/12/2006
271,G,FALSO,57,VERDADERO,VERDADERO,X,Spouse,4,FALSO,3,FALSO,2,1047,23/11/2016
272,I,FALSO,44,FALSO,VERDADERO,Q,Head,5,VERDADERO,0,FALSO,2,324,21/4/2020
273,G,VERDADERO,18,FALSO,FALSO,X,Son/Daughter,6,VERDADERO,0,FALSO,2,1219,6/6/2019
274,F,FALSO,41,FALSO,VERDADERO,Q,Head,4,VERDADERO,3,FALSO,2,772,12/12/2013
275,C,FALSO,18,VERDADERO,FALSO,P,Son/Daughter,1,VERDADERO,0,FALSO,0,1429,3/5/2020
276,I,VERDADERO,27,FALSO,VERDADERO,Q,Son/Daughter,1,VERDADERO,0,VERDADERO,2,297,5/10/2019
277,F,FALSO,25,FALSO,VERDADERO,Q,Head,3,VERDADERO,3,FALSO,2,683,17/9/2020
278,I,FALSO,27,VERDADERO,VERDADERO,Q,Spouse,0,VERDADERO,0,FALSO,2,1291,2/4/2011
279,F,VERDADERO,50,FALSO,VERDADERO,X,Head,6,VERDADERO,0,VERDADERO,2,646,23/5/2010
280,A,FALSO,45,VERDADERO,VERDADERO,Q,Spouse,6,VERDADERO,0,FALSO,1,1271,6/3/2003
281,C,FALSO,65,FALSO,VERDADERO,Q,Head,1,VERDADERO,0,FALSO,2,673,5/11/2006
282,I,FALSO,26,VERDADERO,VERDADERO,Q,Spouse,1,VERDADERO,0,FALSO,2,1497,4/9/2004
283,I,FALSO,30,FALSO,VERDADERO,Q,Head,2,VERDADERO,0,VERDADERO,2,1152,27/2/2019
284,G,VERDADERO,18,FALSO,FALSO,X,Head,0,VERDADERO,0,VERDADERO,2,991,7/9/2020
285,A,VERDADERO,26,VERDADERO,VERDADERO,Q,Spouse,1,VERDADERO,0,FALSO,2,760,26/1/2005
286,C,VERDADERO,48,VERDADERO,VERDADERO,P,Head,5,VERDADERO,1,FALSO,0,1257,6/4/2003
287,I,FALSO,47,VERDADERO,VERDADERO,Q,Spouse,0,FALSO,0,FALSO,0,843,19/4/2000
288,F,VERDADERO,43,VERDADERO,VERDADERO,Q,Spouse,1,VERDADERO,0,VERDADERO,2,744,9/9/2010
289,G,VERDADERO,49,FALSO,VERDADERO,X,Head,6,VERDADERO,0,FALSO,2,688,28/8/2001
290,A,VERDADERO,45,FALSO,VERDADERO,Q,Head,6,VERDADERO,0,FALSO,2,639,19/12/2005
291,C,FALSO,24,FALSO,VERDADERO,P,Head,0,VERDADERO,0,FALSO,2,479,21/7/2019
292,G,VERDADERO,20,FALSO,FALSO,X,Son/Daughter,6,VERDADERO,0,FALSO,2,832,21/7/2009
293,F,FALSO,15,FALSO,FALSO,Q,Son/Daughter,6,VERDADERO,0,FALSO,0,235,13/7/2008
294,I,VERDADERO,55,FALSO,VERDADERO,Q,Head,4,VERDADERO,0,VERDADERO,2,1145,12/3/2016
295,I,FALSO,59,FALSO,VERDADERO,Q,Head,2,VERDADERO,0,VERDADERO,2,1320,1/9/2004
296,C,FALSO,29,FALSO,VERDADERO,Q,Head,1,VERDADERO,2,VERDADERO,2,202,5/5/2011
297,D,FALSO,34,VERDADERO,VERDADERO,X,Spouse,1,FALSO,1,FALSO,2,1408,20/12/2018
298,C,VERDADERO,30,VERDADERO,VERDADERO,P,Spouse,5,VERDADERO,2,FALSO,2,1391,16/5/2007
299,G,FALSO,32,VERDADERO,FALSO,X,Father/Mother,6,VERDADERO,2,FALSO,2,14,19/7/2017
300,J,FALSO,69,VERDADERO,FALSO,X,Spouse,3,FALSO,1,FALSO,0,507,7/5/2019
301,F,VERDADERO,20,VERDADERO,FALSO,X,Son/Daughter,5,VERDADERO,0,VERDADERO,2,101,14/2/2000
302,C,FALSO,16,VERDADERO,FALSO,O,Son/Daughter,0,VERDADERO,0,FALSO,0,751,26/9/2003
303,A,FALSO,26,VERDADERO,VERDADERO,P,Spouse,4,VERDADERO,0,FALSO,0,971,17/8/2016
304,A,FALSO,25,FALSO,FALSO,Q,Son/Daughter,3,VERDADERO,0,VERDADERO,2,1498,17/3/2016
305,J,VERDADERO,19,VERDADERO,FALSO,Q,Sister/Brother,0,VERDADERO,0,VERDADERO,2,1441,9/4/2000
306,G,FALSO,43,VERDADERO,VERDADERO,X,Spouse,6,VERDADERO,0,FALSO,1,6,10/5/2001
307,D,FALSO,56,VERDADERO,FALSO,X,Head,2,VERDADERO,1,FALSO,1,1108,2/2/2002
308,C,VERDADERO,38,VERDADERO,VERDADERO,P,Head,1,FALSO,0,FALSO,0,937,18/8/2012
309,G,FALSO,30,VERDADERO,VERDADERO,X,Spouse,3,VERDADERO,2,FALSO,2,236,6/4/2020
310,G,FALSO,26,VERDADERO,VERDADERO,X,Spouse,2,VERDADERO,0,FALSO,2,1180,21/9/2008
311,F,FALSO,35,VERDADERO,VERDADERO,Q,Head,4,VERDADERO,0,FALSO,2,111,20/8/2005
312,G,VERDADERO,24,VERDADERO,FALSO,X,Head,4,VERDADERO,0,FALSO,2,677,20/5/2008
313,J,FALSO,30,VERDADERO,VERDADERO,X,Spouse,6,VERDADERO,1,FALSO,1,1107,19/4/2002
314,F,VERDADERO,72,VERDADERO,FALSO,Q,Father/Mother,3,VERDADERO,0,FALSO,2,185,21/5/2020
315,C,FALSO,23,VERDADERO,FALSO,Q,Son/Daughter,6,VERDADERO,0,FALSO,2,1165,26/9/2009
316,A,FALSO,23,VERDADERO,VERDADERO,Q,Spouse,0,VERDADERO,0,FALSO,2,543,4/11/2002
317,C,VERDADERO,35,VERDADERO,VERDADERO,Q,Spouse,3,VERDADERO,1,FALSO,2,154,10/9/2016
318,I,FALSO,36,VERDADERO,VERDADERO,Q,Spouse,1,VERDADERO,0,FALSO,1,1369,24/11/2012
319,J,VERDADERO,32,VERDADERO,FALSO,X,Head,5,VERDADERO,1,VERDADERO,2,64,11/10/2005
320,J,VERDADERO,28,FALSO,FALSO,X,Head,2,VERDADERO,1,VERDADERO,2,159,14/10/2002
321,D,VERDADERO,52,VERDADERO,FALSO,X,Head,2,VERDADERO,1,FALSO,2,312,27/11/2004
322,A,FALSO,45,VERDADERO,VERDADERO,Q,Spouse,2,FALSO,0,FALSO,1,556,11/5/2010
323,G,FALSO,30,VERDADERO,VERDADERO,X,Spouse,0,VERDADERO,0,FALSO,1,598,13/4/2015
324,G,FALSO,56,VERDADERO,VERDADERO,X,Spouse,2,VERDADERO,0,FALSO,1,1071,18/2/2000
325,A,FALSO,22,VERDADERO,VERDADERO,P,Son/Daughter,0,VERDADERO,0,VERDADERO,2,1325,5/6/2013
326,F,FALSO,50,VERDADERO,VERDADERO,Q,Head,4,VERDADERO,2,FALSO,0,402,8/4/2011
327,D,FALSO,52,VERDADERO,FALSO,X,Head,1,VERDADERO,0,FALSO,0,1035,6/8/2015
328,I,FALSO,42,VERDADERO,VERDADERO,Q,Spouse,6,VERDADERO,0,FALSO,1,1472,2/4/2007
329,J,FALSO,18,FALSO,FALSO,X,Son/Daughter,5,VERDADERO,3,FALSO,1,1268,10/11/2017
330,F,FALSO,30,FALSO,VERDADERO,X,Head,0,VERDADERO,1,VERDADERO,2,204,28/2/2006
331,D,FALSO,56,VERDADERO,VERDADERO,Q,Spouse,3,FALSO,1,FALSO,2,774,2/11/2012
332,J,VERDADERO,21,VERDADERO,FALSO,X,Head,6,VERDADERO,0,VERDADERO,2,1429,9/4/2016
333,C,VERDADERO,62,VERDADERO,VERDADERO,P,Spouse,1,VERDADERO,0,FALSO,0,579,11/6/2001
334,G,FALSO,23,VERDADERO,VERDADERO,X,Son/Daughter,2,VERDADERO,0,FALSO,2,897,20/10/2004
335,C,FALSO,23,VERDADERO,VERDADERO,P,Spouse,3,FALSO,0,FALSO,2,1459,1/1/2006
336,I,FALSO,59,VERDADERO,VERDADERO,Q,Spouse,1,VERDADERO,0,FALSO,2,626,1/11/2015
337,D,FALSO,36,FALSO,VERDADERO,X,Head,4,VERDADERO,0,VERDADERO,2,1496,23/2/2019
338,A,FALSO,35,VERDADERO,VERDADERO,P,Spouse,5,VERDADERO,1,FALSO,1,818,23/2/2005
339,A,VERDADERO,76,FALSO,VERDADERO,Q,Head,5,VERDADERO,0,FALSO,2,132,17/11/2008
340,C,VERDADERO,32,FALSO,FALSO,P,Head,4,VERDADERO,3,FALSO,1,521,18/2/2018
341,A,FALSO,25,VERDADERO,VERDADERO,Q,Spouse,2,VERDADERO,0,FALSO,0,129,14/8/2006
342,D,VERDADERO,29,VERDADERO,FALSO,X,Head,1,VERDADERO,0,VERDADERO,2,1422,12/5/2016
343,A,FALSO,65,VERDADERO,VERDADERO,Q,Head,5,VERDADERO,0,FALSO,2,782,20/6/2018
344,A,FALSO,55,FALSO,VERDADERO,Q,Head,3,VERDADERO,3,FALSO,2,1265,20/3/2008
345,I,VERDADERO,80,VERDADERO,VERDADERO,Q,Spouse,5,VERDADERO,0,FALSO,0,1245,28/10/2008
346,J,FALSO,30,FALSO,VERDADERO,X,Head,1,VERDADERO,2,FALSO,2,1466,13/8/2003
347,A,FALSO,31,FALSO,VERDADERO,Q,Head,1,VERDADERO,0,FALSO,2,1331,20/5/2014
348,C,VERDADERO,28,VERDADERO,VERDADERO,P,Spouse,3,VERDADERO,0,FALSO,1,1448,22/6/2013
349,G,VERDADERO,38,VERDADERO,FALSO,X,Spouse,6,VERDADERO,3,VERDADERO,0,1451,20/7/2010
350,C,FALSO,41,VERDADERO,VERDADERO,P,Spouse,2,VERDADERO,0,FALSO,1,752,1/1/2019
351,G,FALSO,35,FALSO,VERDADERO,X,Head,2,VERDADERO,1,VERDADERO,2,1425,5/7/2016
352,D,FALSO,24,VERDADERO,FALSO,X,Sister/Brother,5,FALSO,2,FALSO,2,618,26/11/2014
353,I,FALSO,34,VERDADERO,VERDADERO,Q,Spouse,5,FALSO,0,FALSO,1,52,14/7/2008
354,A,FALSO,21,VERDADERO,VERDADERO,Q,Spouse,1,VERDADERO,0,FALSO,1,688,3/1/2001
355,D,FALSO,61,VERDADERO,FALSO,X,Head,6,VERDADERO,0,FALSO,2,462,13/6/2010
356,A,FALSO,35,VERDADERO,FALSO,Q,Head,1,VERDADERO,0,FALSO,2,1256,18/5/2008
357,A,FALSO,50,FALSO,VERDADERO,Q,Head,3,VERDADERO,2,FALSO,2,26,19/2/2013
358,F,FALSO,68,FALSO,VERDADERO,X,Head,5,VERDADERO,0,FALSO,1,664,17/12/2001
359,D,FALSO,33,VERDADERO,VERDADERO,Q,Spouse,3,VERDADERO,0,FALSO,2,827,24/6/2013
360,G,FALSO,64,FALSO,FALSO,X,Head,0,VERDADERO,0,VERDADERO,2,1484,16/11/2016
361,I,VERDADERO,50,FALSO,VERDADERO,Q,Head,4,VERDADERO,0,FALSO,2,579,26/7/2002
362,D,VERDADERO,33,VERDADERO,VERDADERO,X,Spouse,6,VERDADERO,0,FALSO,2,293,19/6/2008
363,D,VERDADERO,28,FALSO,FALSO,Q,Head,2,FALSO,0,VERDADERO,2,338,15/4/2015
364,D,VERDADERO,24,VERDADERO,FALSO,Q,Head,5,VERDADERO,0,VERDADERO,2,442,26/8/2015
365,A,FALSO,55,FALSO,VERDADERO,Q,Head,4,VERDADERO,0,FALSO,0,78,7/9/2006
366,G,FALSO,27,VERDADERO,FALSO,X,Father/Mother,0,VERDADERO,0,FALSO,1,132,24/6/2004
367,J,VERDADERO,34,VERDADERO,VERDADERO,X,Spouse,5,VERDADERO,1,FALSO,1,644,23/2/2017
368,C,VERDADERO,39,FALSO,VERDADERO,P,Head,5,VERDADERO,0,VERDADERO,2,1150,22/2/2009
369,F,FALSO,55,FALSO,VERDADERO,Q,Head,4,VERDADERO,1,FALSO,0,124,12/8/2019
370,I,VERDADERO,45,FALSO,VERDADERO,Q,Head,4,VERDADERO,0,VERDADERO,2,374,14/12/2006
371,F,VERDADERO,41,VERDADERO,VERDADERO,X,Spouse,6,VERDADERO,0,FALSO,1,135,15/10/2020
372,G,FALSO,45,FALSO,FALSO,X,Head,1,VERDADERO,3,FALSO,2,1314,6/12/2016
373,F,FALSO,35,VERDADERO,VERDADERO,Q,Spouse,3,VERDADERO,1,FALSO,0,1432,10/10/2015
374,A,FALSO,51,FALSO,VERDADERO,Q,Head,3,VERDADERO,0,FALSO,2,86,13/2/2005
375,D,VERDADERO,28,VERDADERO,VERDADERO,Q,Spouse,4,VERDADERO,0,FALSO,2,101,28/4/2007
376,G,FALSO,39,VERDADERO,VERDADERO,X,Spouse,5,VERDADERO,2,FALSO,2,341,20/3/2015
377,G,VERDADERO,36,VERDADERO,FALSO,X,Head,6,VERDADERO,3,FALSO,2,1316,2/5/2010
378,J,FALSO,17,VERDADERO,FALSO,Q,Other,4,VERDADERO,0,FALSO,0,47,27/5/2002
379,F,FALSO,42,VERDADERO,VERDADERO,X,Spouse,6,VERDADERO,0,FALSO,0,1297,26/12/2012
380,I,VERDADERO,40,VERDADERO,VERDADERO,Q,Spouse,4,VERDADERO,0,FALSO,1,250,24/7/2007
381,G,FALSO,20,VERDADERO,FALSO,X,Spouse,1,VERDADERO,0,FALSO,1,772,12/11/2011
382,I,FALSO,25,VERDADERO,VERDADERO,Q,Spouse,5,VERDADERO,0,FALSO,0,1131,23/1/2004
383,A,FALSO,47,FALSO,VERDADERO,Q,Head,3,VERDADERO,0,FALSO,2,524,17/7/2016
384,F,FALSO,15,VERDADERO,VERDADERO,Q,Spouse,3,VERDADERO,0,FALSO,0,1421,1/10/2001
385,G,VERDADERO,22,VERDADERO,FALSO,X,Sister/Brother,3,VERDADERO,3,FALSO,2,813,4/3/2000
386,F,FALSO,48,FALSO,FALSO,X,Head,6,VERDADERO,1,FALSO,2,974,6/6/2017
387,J,FALSO,37,VERDADERO,VERDADERO,X,Spouse,1,VERDADERO,2,FALSO,2,522,15/11/2000
388,J,FALSO,26,FALSO,VERDADERO,Q,Son/Daughter,3,VERDADERO,0,FALSO,1,282,13/3/2020
389,F,FALSO,29,FALSO,VERDADERO,Q,Head,2,VERDADERO,1,VERDADERO,2,744,7/10/2013
390,G,FALSO,55,VERDADERO,FALSO,X,Spouse,6,VERDADERO,1,VERDADERO,2,858,28/9/2010
391,D,FALSO,50,VERDADERO,FALSO,Q,Head,5,VERDADERO,0,FALSO,0,186,22/12/2019
392,A,VERDADERO,30,FALSO,VERDADERO,Q,Head,3,VERDADERO,0,FALSO,2,940,10/6/2014
393,J,FALSO,38,FALSO,VERDADERO,X,Head,3,VERDADERO,3,FALSO,2,1079,21/4/2019
394,D,VERDADERO,20,VERDADERO,FALSO,Q,Son/Daughter,2,VERDADERO,0,VERDADERO,2,254,24/12/2014
395,A,VERDADERO,48,FALSO,VERDADERO,Q,Head,5,VERDADERO,1,FALSO,2,406,10/7/2002
396,I,FALSO,22,VERDADERO,VERDADERO,Q,Spouse,6,VERDADERO,1,FALSO,2,231,16/2/2001
397,F,FALSO,30,VERDADERO,VERDADERO,Q,Spouse,3,VERDADERO,1,FALSO,0,1165,18/8/2011
398,D,FALSO,25,VERDADERO,FALSO,X,Other,0,VERDADERO,0,FALSO,2,141,2/3/2013
399,C,FALSO,18,FALSO,FALSO,P,Head,6,VERDADERO,0,VERDADERO,2,878,16/8/2010
400,G,FALSO,67,FALSO,VERDADERO,X,Head,4,VERDADERO,2,FALSO,2,847,25/8/2018
401,I,FALSO,35,FALSO,VERDADERO,Q,Head,4,VERDADERO,0,FALSO,0,884,5/11/2005
402,J,VERDADERO,25,VERDADERO,FALSO,X,Sister/Brother,2,VERDADERO,1,VERDADERO,2,405,7/4/2018
403,D,FALSO,42,VERDADERO,FALSO,Q,Head,2,VERDADERO,0,FALSO,2,406,14/7/2011
404,F,FALSO,20,VERDADERO,FALSO,Q,Son/Daughter,3,VERDADERO,0,FALSO,0,717,27/3/2015
405,A,VERDADERO,55,FALSO,VERDADERO,Q,Father/Mother,6,VERDADERO,0,FALSO,2,331,18/3/2001
406,G,FALSO,17,VERDADERO,FALSO,X,Other,6,VERDADERO,0,FALSO,1,1049,28/11/2020
407,C,FALSO,30,FALSO,VERDADERO,P,Son/Daughter,0,VERDADERO,0,VERDADERO,0,876,1/5/2001
408,D,FALSO,73,VERDADERO,FALSO,X,Head,3,FALSO,0,FALSO,2,63,2/1/2014
409,C,FALSO,18,FALSO,FALSO,P,Son/Daughter,3,VERDADERO,0,VERDADERO,2,1071,2/5/2009
410,I,VERDADERO,45,FALSO,VERDADERO,Q,Head,0,VERDADERO,0,FALSO,2,182,25/11/2019
411,F,VERDADERO,24,VERDADERO,VERDADERO,Q,Son/Daughter,4,VERDADERO,0,VERDADERO,2,306,26/12/2016
412,C,VERDADERO,45,VERDADERO,VERDADERO,Q,Spouse,6,VERDADERO,0,FALSO,0,469,15/8/2008
413,C,FALSO,22,FALSO,FALSO,P,Other,3,VERDADERO,0,VERDADERO,2,827,3/8/2018
414,D,FALSO,26,FALSO,FALSO,X,Head,2,VERDADERO,3,VERDADERO,0,735,25/8/2019
415,I,FALSO,46,VERDADERO,VERDADERO,Q,Son/Daughter,1,VERDADERO,0,FALSO,2,803,9/8/2010
416,A,FALSO,35,FALSO,VERDADERO,Q,Spouse,4,VERDADERO,2,FALSO,2,1301,9/4/2004
417,J,FALSO,60,VERDADERO,VERDADERO,X,Spouse,0,VERDADERO,1,FALSO,1,49,9/5/2005
418,G,FALSO,30,VERDADERO,VERDADERO,X,Spouse,1,VERDADERO,0,VERDADERO,1,768,9/4/2002
419,G,FALSO,22,VERDADERO,FALSO,X,Son/Daughter,1,VERDADERO,2,FALSO,2,896,19/6/2018
420,G,FALSO,23,VERDADERO,VERDADERO,X,Spouse,2,VERDADERO,2,FALSO,2,554,6/10/2009
421,F,VERDADERO,72,FALSO,VERDADERO,Q,Head,4,VERDADERO,0,FALSO,2,756,15/11/2008
422,G,FALSO,38,FALSO,VERDADERO,X,Father/Mother,5,VERDADERO,3,FALSO,1,312,14/3/2008
423,J,VERDADERO,42,FALSO,VERDADERO,Q,Head,2,VERDADERO,0,VERDADERO,2,1170,24/8/2017
424,G,FALSO,30,VERDADERO,VERDADERO,X,Spouse,4,VERDADERO,1,VERDADERO,2,883,14/11/2011
425,G,VERDADERO,38,VERDADERO,FALSO,X,Spouse,2,VERDADERO,0,VERDADERO,0,7,10/5/2017
426,A,FALSO,36,VERDADERO,VERDADERO,Q,Spouse,4,VERDADERO,3,FALSO,2,451,2/7/2000
427,G,FALSO,24,FALSO,FALSO,X,Head,3,VERDADERO,1,VERDADERO,2,1454,28/1/2010
428,D,FALSO,30,VERDADERO,FALSO,X,Son/Daughter,2,VERDADERO,2,VERDADERO,2,440,1/3/2006
429,G,VERDADERO,29,FALSO,FALSO,X,Son/Daughter,5,VERDADERO,1,VERDADERO,2,1062,9/12/2014
430,A,FALSO,46,VERDADERO,VERDADERO,Q,Spouse,4,VERDADERO,3,FALSO,1,102,19/9/2011
431,D,VERDADERO,60,FALSO,FALSO,Q,Head,4,VERDADERO,0,VERDADERO,2,134,20/6/2017
432,I,VERDADERO,30,FALSO,VERDADERO,Q,Head,6,VERDADERO,0,FALSO,2,1127,7/4/2011
433,I,VERDADERO,36,FALSO,VERDADERO,Q,Head,2,VERDADERO,0,FALSO,0,303,15/2/2016
434,D,FALSO,33,FALSO,VERDADERO,X,Head,6,VERDADERO,0,FALSO,1,738,1/8/2007
435,G,VERDADERO,34,VERDADERO,FALSO,Q,Spouse,0,VERDADERO,0,FALSO,2,8,22/10/2005
436,C,FALSO,39,FALSO,VERDADERO,P,Son/Daughter,4,VERDADERO,0,FALSO,2,377,3/6/2010
437,J,FALSO,48,VERDADERO,VERDADERO,X,Head,3,VERDADERO,2,FALSO,2,384,25/5/2017
438,I,FALSO,55,VERDADERO,VERDADERO,Q,Spouse,0,VERDADERO,0,FALSO,2,730,20/5/2010
439,G,FALSO,54,FALSO,VERDADERO,X,Head,5,VERDADERO,3,FALSO,1,533,3/6/2015
440,G,FALSO,75,VERDADERO,FALSO,X,Head,3,VERDADERO,0,FALSO,1,719,15/12/2008
441,F,FALSO,35,VERDADERO,VERDADERO,X,Father/Mother,4,FALSO,0,FALSO,0,181,24/2/2015
442,D,FALSO,18,FALSO,FALSO,X,Son/Daughter,5,VERDADERO,0,FALSO,0,844,6/12/2012
443,F,VERDADERO,25,VERDADERO,VERDADERO,Q,Spouse,1,VERDADERO,1,FALSO,2,1234,15/3/2013
444,D,FALSO,22,FALSO,FALSO,X,Son/Daughter,5,VERDADERO,0,FALSO,0,784,21/7/2020
445,I,VERDADERO,60,VERDADERO,FALSO,Q,Father/Mother,1,VERDADERO,0,FALSO,1,1348,18/2/2018
446,F,VERDADERO,17,FALSO,FALSO,Q,Sister/Brother,0,VERDADERO,3,VERDADERO,1,308,18/6/2009
447,G,FALSO,37,VERDADERO,VERDADERO,X,Spouse,2,VERDADERO,1,FALSO,2,584,13/12/2002
448,F,FALSO,33,VERDADERO,VERDADERO,Q,Spouse,2,VERDADERO,0,FALSO,0,486,5/8/2003
449,I,FALSO,24,VERDADERO,FALSO,Q,Father/Mother,3,VERDADERO,0,FALSO,2,849,13/4/2008
450,A,VERDADERO,25,FALSO,VERDADERO,Q,Son/Daughter,2,VERDADERO,1,FALSO,2,5,27/4/2006
451,C,VERDADERO,35,FALSO,VERDADERO,P,Head,6,VERDADERO,1,VERDADERO,2,311,21/5/2018
452,D,VERDADERO,27,FALSO,FALSO,X,Head,5,VERDADERO,1,VERDADERO,2,755,20/10/2018
453,C,FALSO,30,VERDADERO,VERDADERO,P,Other,4,VERDADERO,0,FALSO,1,865,13/3/2019
454,I,FALSO,50,FALSO,VERDADERO,Q,Head,1,VERDADERO,0,FALSO,2,350,12/12/2007
455,D,VERDADERO,28,VERDADERO,VERDADERO,X,Spouse,0,VERDADERO,0,FALSO,2,1263,6/9/2018
456,A,FALSO,38,VERDADERO,VERDADERO,Q,Spouse,3,VERDADERO,1,FALSO,0,445,28/12/2006
457,J,FALSO,16,VERDADERO,FALSO,Q,Other,2,VERDADERO,0,FALSO,2,682,20/1/2018
458,D,VERDADERO,20,VERDADERO,FALSO,X,Son/Daughter,4,VERDADERO,3,VERDADERO,2,1298,11/11/2016
459,J,FALSO,32,VERDADERO,VERDADERO,X,Spouse,3,FALSO,0,FALSO,1,108,13/11/2002
460,C,FALSO,17,FALSO,FALSO,P,Son/Daughter,2,VERDADERO,0,FALSO,2,532,17/11/2013
461,G,FALSO,43,FALSO,VERDADERO,Q,Head,3,VERDADERO,2,VERDADERO,2,1405,17/1/2001
462,C,FALSO,30,FALSO,VERDADERO,P,Head,2,VERDADERO,2,FALSO,2,1322,6/4/2019
463,F,FALSO,20,VERDADERO,VERDADERO,Q,Spouse,6,VERDADERO,0,FALSO,0,1347,1/5/2011
464,I,FALSO,50,VERDADERO,VERDADERO,Q,Spouse,4,VERDADERO,1,FALSO,2,1257,16/5/2018
465,D,FALSO,16,VERDADERO,FALSO,X,Son/Daughter,4,VERDADERO,0,VERDADERO,0,1355,24/6/2016
466,C,VERDADERO,29,VERDADERO,VERDADERO,P,Spouse,1,VERDADERO,1,FALSO,1,540,26/12/2010
467,D,FALSO,38,VERDADERO,VERDADERO,X,Spouse,2,VERDADERO,0,FALSO,1,11,4/12/2011
468,I,FALSO,31,VERDADERO,VERDADERO,Q,Spouse,4,VERDADERO,0,FALSO,2,1415,26/9/2004
469,J,FALSO,67,FALSO,FALSO,X,Head,1,FALSO,0,FALSO,0,657,25/5/2000
470,D,FALSO,43,FALSO,VERDADERO,Q,Head,4,VERDADERO,0,FALSO,2,784,21/8/2000
471,J,FALSO,49,VERDADERO,VERDADERO,X,Spouse,2,VERDADERO,1,FALSO,2,113,25/9/2017
